Sample Barcode,Sample Label,Freezer Name,Rack Name,Box Name,Filter Type (Conditional)
eSG_E02_21w_0106,eSG_E02_21w_0106,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0109,eSG_E02_21w_0109,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0114,eSG_E02_21w_0114,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0118,eSG_E02_21w_0118,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0119,eSG_E02_21w_0119,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_22w_0002,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0005,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0009,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0010,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0014,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0015,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0018,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0022,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0023,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0027,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0028,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0032,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0039,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0045,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0048,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0052,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0053,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0057,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0058,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0060,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0063,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0067,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0068,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0072,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0073,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0075,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0078,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_E02_22w_0082,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0083,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0087,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0088,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0093,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0097,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0098,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0102,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_22w_0103,eSG_E02,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E03_21w_0002,eSG_E03_21w_0002,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0009,eSG_E03_21w_0009,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0014,eSG_E03_21w_0014,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0016,eSG_E03_21w_0016,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0023,eSG_E03_21w_0023,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0027,eSG_E03_21w_0027,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0028,eSG_E03_21w_0028,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0036,eSG_E03_21w_0036,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0037,eSG_E03_21w_0037,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0042,eSG_E03_21w_0042,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0045,eSG_E03_21w_0045,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0047,eSG_E03_21w_0047,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0055,eSG_E03_21w_0055,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0058,eSG_E03_21w_0058,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0062,eSG_E03_21w_0062,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0069,eSG_E03_21w_0069,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0070,eSG_E03_21w_0070,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0074,eSG_E03_21w_0074,Maine-eDNA (Hitchner),Supor_Rack_2,supor2_2/17/23,Supor
eSG_E03_21w_0075,eSG_E03_21w_0075,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E03_21w_0077,eSG_E03_21w_0077,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E03_21w_0084,eSG_E03_21w_0084,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0085,eSG_E03_21w_0085,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0090,eSG_E03_21w_0090,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0092,eSG_E03_21w_0092,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0100,eSG_E03_21w_0100,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0105,eSG_E03_21w_0105,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0107,eSG_E03_21w_0107,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0110,eSG_E03_21w_0110,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0115,eSG_E03_21w_0115,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_21w_0120,eSG_E03_21w_0120,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E03_22w_0077,eSG_E03,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E03_22w_0080,eSG_E03,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
